73236936.3688717,38226777.3697497
73207580.4154758,38217742.1507323
73177041.4114801,38208960.0853196
73451428.7213986,38200404.1509714
73442162.9772874,38192046.899122
73429315.4541003,38187353.243021
73413376.8524651,38183040.8899381
73394752.9954882,38179053.7679712
73373783.0399118,38175331.3744646
73350752.0618135,38171823.8977767
73325900.9923158,38168485.8500953
73299434.6036579,38165275.6350651
73271527.7764388,38162092.7847169
73242330.0359464,38158904.5235552
73211970.4019105,38155674.3574175
73479883.24344,38152377.3696267
73470379.0742649,38148989.5042786
73457366.6795878,38148886.1510753
73441324.6716416,38148877.1913548
73422649.0875706,38148912.0198406
73401671.0615767,38148948.276699
73378668.9236378,38148952.0859306
73353878.0033264,38148893.1164464
73327498.3770687,38148744.5066828
73299700.9597909,38148421.6412087
73270631.9355731,38147905.1632265
73240417.4550271,38147169.9802588
73503104.7677176,38146201.7427689
73493406.9087026,38144987.5973976
73480259.7042456,38146838.5492205
73464132.0150341,38148643.874927
73445411.9927056,38150361.7878347
73424424.3098623,38151958.5205331
73401441.9587315,38153408.8202361
73376695.8214362,38154690.071682
73350382.2498638,38155781.7044104
73322669.0255358,38156608.0135465
73293699.6776799,38157155.4085335
73263598.0912132,38157404.6450838
73522055.3035613,38157347.0327341
73512196.8415027,38156974.2265437
73498936.798098,38159536.1395975
73482736.1993765,38161983.0135432
73463976.8101128,38164278.5463565
73442978.056576,38166394.1931062
73420008.5977993,38168308.8134339
73395295.7163187,38170003.7974713
73369032.7446713,38171463.0503763
73341384.909559,38172615.6515497
73312493.593401,38173451.3388155
73282480.8395334,38173954.2561887
73537511.3480283,38174118.9130683
73527520.7464868,38173934.3819295
73514167.4166606,38176611.2905053
73497905.9238224,38179147.3282578
73479112.865951,38181508.6051629
73458103.4267113,38183668.7105273
73435142.7618943,38185608.3161582
73410455.2391308,38187310.5221466
73384231.7466008,38188760.8466538
73356635.4480224,38189890.8575113
73327805.9868244,38190691.6674372
73297863.9148075,38191148.7790725
73550115.838818,38191257.7668111
73540017.0454906,38191009.4994881
73526587.0759037,38193576.4067969
73510275.306543,38195993.8367035
73491454.1381541,38198229.1326493
73470435.3074307,38200256.9348244
73447481.1233576,38202058.7436791
73422813.5844878,38203618.4394702
73396621.5921398,38204922.2759088
73369066.6330001,38205903.2991059
73340286.9365386,38206553.2243104
73310401.8418722,38206858.1733763
73560398.1470677,38206814.1352925
73550211.189058,38206412.9215019
73536718.7182241,38208795.604665
73520365.8970428,38211027.6839748
73501521.716582,38213077.1487085
73480495.1128698,38214919.1609796
73457546.0814009,38216535.5832372
73432894.6951417,38217910.6361167
73406728.240269,37536683.9428217
73371739.0688689,36882947.7109694
73335279.703498,36255751.3418134
73297458.2881475,35654166.5639391
73543147.98987,35077312.0807615
73526389.3982807,34524322.5434061
73506227.927483,33997492.3506475
73483078.0727591,33493101.8820905
73457283.9402074,33010338.2231236
73429134.0998506,32548370.2373551
73398871.5220578,32106441.4936693
73366702.3011371,31683825.0583962
73332802.0458378,31279820.8374269
73297321.0828222,30893716.6594343
73260388.3056142,30524875.7163751
73222115.0997775,30172592.3550728
73481535.8235579,29836264.6480717
73465363.1260435,29515126.3253963
73445678.3728208,29211621.5554385
73422917.0727283,28922128.7286377
73397440.2567641,28645962.1661112
73369550.2209678,28382415.640366
73339501.0875573,28130874.7706117
73307507.9785936,27890753.8282145
73273753.8115851,27661498.5988807
73238394.7644966,27442538.4671131
73201564.3990312,27233374.5039964
73163377.7055672,27033530.6003401
73434044.9792645,26842558.2472349
73418631.8086074,26660025.784259
73399588.237192,26488843.4392439
73377370.4681101,26325540.581118
73352356.1704647,26169717.0543106
73324861.1950017,26020935.9594497
73295150.7483526,25878837.623244
73263449.1333314,25743082.1600262
73229946.8653301,25613349.3527587
73194806.4489554,25489293.8868844
73158166.7108416,25370630.9856254
73120147.0622094,25257083.2298869
73399284.1503938,25148396.8084555
73384500.3627326,25044326.1287341
73365990.2442018,24948082.36749
73344226.4389817,24856246.8679188
73319599.8117398,24768581.502307
73292436.9413715,24684801.8613354
73263011.794339,24604693.9825113
73231555.8969046,24528059.7231952
73198265.7272684,24454711.2085418
73163308.7709767,24384428.3557395
73126827.9916688,24317045.8871419
73088946.2968251,24252403.2399485
73374268.463294,24190351.9160272
73359948.6573925,24130752.8112564
73341829.89756,24077010.392032
73320397.0880435,24025715.7151854
73296050.9126316,23976719.4901293
73269125.9541975,23929819.8328732
73239902.7152562,23884886.0057926
73208618.089969,23841796.8880276
73175473.0181392,23800439.4334534
73140638.6927209,23760664.7999931
73104261.151015,23722377.6925479
73066465.8890936,23685480.5695222
73356264.4771907,23649888.6377516
73342267.4157559,23615521.5521466
73324417.9513483,23585907.0387875
73303209.9135469,23557624.7653844
73279051.1442787,23530576.6255135
73252282.0347451,23504607.4145768
73223187.8361509,23479632.3566285
73192009.356163,23455574.599928
73158950.7748004,23432364.2006294
73124185.979076,23409891.7820063
73087863.2544328,23388100.6884639
73050109.9987783,23366931.0543595
73343164.8997351,23346333.4713897
73329386.0352956,23326261.3795585
73311715.7018358,23310323.5048359
73290654.1823183,23295083.487237
73266614.4928872,23280471.4030073
73239941.2370126,23266359.3878405
73210923.0947946,23252689.4972575
73179803.7038234,23239409.9932184
73146789.5962968,23226474.717835
73112056.6244753,23213796.2465248
73075754.7125162,23201339.8127292
73038012.6452944,23189066.2326685
73333469.0030001,23176946.2031048
73319836.1428846,23164953.1286509
73302283.0778898,23156750.1385143
73281314.7905017,23148884.5530595
73257348.0660516,23141302.7212346
73230730.578362,23133891.6014399
73201753.517579,23126608.0516669
73170662.5944776,23119414.3862204
73137666.0644718,23112278.2383824
73102941.2165398,23105124.9287882
73066639.172988,23097931.964033
73028889.7407896,23090672.2116113
73326149.5325017,23083327.8478149
73312614.6942204,23075883.2500032
73295138.2185247,23072038.658335
73274228.565273,23068326.4038427
73250305.3077853,23064702.2146668
73223718.3926422,23061061.6537594
73194760.867781,23057369.8677154
73163679.9842963,23053597.3165631
73130685.2764451,23049719.4179216
73095955.1035215,23045668.5614199
73059641.4823091,23041429.6685933
73021874.9775763,23036982.3157471
73320515.3551843,23032315.0924658
73307047.2309284,23027418.5244705
73289621.2003107,23026019.073767
73268748.3428771,23024635.714369
73244850.3358337,23023229.4200692
73218278.8416762,23021700.2824507
73189328.314561,23020018.2974786
73158247.1680693,23018158.546682
73125245.9045356,23016100.9012318
73090503.6941217,23013781.547097
73054173.2343636,23011189.3636762
73016385.6696678,23008307.7970396
73316102.1102982,23005129.24126
73302680.3918094,23001647.926978
73285288.1944544,23001609.1978716
73264438.6119178,23001520.4720625
73240554.9399171,23001345.731898
73213990.1603073,23000987.6608259
73185039.8084262,23000419.0367284
73153953.1934344,22999617.4739918
73120941.5656085,22998565.2894468
73086184.7224284,22997200.8781572
73049835.8861655,22995515.4848613
73012026.6484481,22993494.6865708
73312594.7994168,22991133.0468375
73299206.2175055,22988426.8706108
73281837.2831455,22989135.6824705
73261002.6637576,22989757.2725635
73237126.919893,22990257.2519087
73210564.0670621,22990538.8509884
73181610.4973876,22990575.6740839
73150516.2304199,22990346.224779
73117493.1087887,22989833.7420683
73082721.4273592,22988977.3283052
73046354.826576,22987769.1712171
73008525.2547786,22986195.8180804
73309775.99527,22984252.8064545
73296411.9166332,22981937.4096001
73279059.6586863,22983019.8547788
73258235.139603,22983989.7722726
73234363.9258482,22984813.643632
73207800.8556006,22985396.2603236
73178842.9863628,22985712.848489
73147740.8902471,22985743.4165723
73114706.8716508,22985472.5995162
73079921.6139477,22984840.6444093
73043539.0844069,22983840.9576095
73005691.5107793,22982461.1984305
73307493.9251603,22980697.9624103
73294148.4994613,22978549.4914708
73276808.5770599,22979794.7441828
73255991.0796048,22980916.8305037
73232122.3810168,22981882.9348424
73205557.9799,22982598.3681735
73176595.4760072,22983038.9799162
73145485.8918013,22983185.3596881
73112441.9080538,22983022.6845759
73077644.5248025,22982491.5868376
73041247.9757228,22981585.9486605
73003384.7163933,22980293.8577386
73305635.7261833,22978612.3300861
73292304.7364325,22976539.9827984
73274974.1407061,22977862.4789693
73254161.6729887,22979057.304356
73230294.3609526,22980091.8969221
73203728.238005,22980871.6965268
73174761.3430768,22981372.7872635
73143645.0634442,22981575.9801759
73110592.3848095,22981466.661556
73075784.563795,22980985.5638457
73039376.0499606,22980126.7621825
73001499.483469,22978878.5133474
73304116.9434463,22977238.0093336
73290797.4117595,22975204.0196965
73273474.1176042,22976567.5294059
73252665.4560234,22977801.3116408
73228798.9867435,22978872.890145
73202231.1784656,22979687.6980287
73173260.4276155,22980221.9069593
73142138.4184621,22980456.4126985
73109078.3849711,22980376.6836575
73074261.7926809,22979923.4526277
73037843.266939,22979090.8764623
72999955.5982138,22977867.279857
73302873.1415912,22976249.9334006
73289562.8549574,22974237.6717853
73272245.4099189,22975625.7770792
73251439.7417108,22976883.1174032
73227573.8448493,22859188.3356783
73201480.6271079,22746373.2020232
73172879.5417994,22638234.2569116
73142036.1421587,22534578.3296869
73109175.1765142,22435225.3953266
73074487.7644539,22339955.5128972
73038136.7308953,22248609.5932587
73000261.8730195,22161024.2744678
73303089.3430789,22077051.1028664
73289713.421129,21996550.0671715
73272302.5219924,21923183.0675125
73251379.3159797,21853284.1133842
73227374.8689868,21786693.9130068
73200648.5931218,21723175.8282133
73171501.434309,21662590.3849929
73140187.2751714,21604811.8866707
73106921.3177716,21549715.3907283
73071886.8262705,21497089.8741552
73035239.6762892,21446784.1792793
72997113.7342924,21398647.7465553
73300404.3666767,21352545.9344849
73286932.2133195,21308352.8315352
73269446.7027394,21269749.3522344
73248467.2891593,21233089.9928301
73224422.438005,21198236.8576343
73197669.4057067,21164973.3571187
73168507.3166908,21133180.0577915
73137188.4712389,21102748.7039083
73103926.6525994,21073580.1817707
73068903.8276309,21045538.6335928
73032275.1200912,21018541.9927121
72994173.7556001,20992506.4533974
73298079.1035179,20967360.9211351
73284671.0137496,20943039.6322436
73267246.6461463,20923286.663225
73246326.1776884,20904503.1282631
73222338.6436992,20886601.4211784
73195641.7558381,20869413.1186341
73166534.9974295,20852864.108934
73135270.9556671,20836887.8426067
73102063.6469809,20821425.9858706
73067095.2136274,20806381.4017492
73030520.9151333,20791708.5642812
72992474.0816718,20777358.5849709
73296764.8151767,20763293.6999303
73283420.5257197,20749479.8330938
73266055.7602246,20739697.5368904
73245191.5275259,20730370.6146979
73221257.5157413,20721438.1596204
73194611.9614193,20712757.1242312
73165554.7661266,20704277.0541998
73134338.8565245,20695954.5650191
73101178.516864,20687751.915347
73066256.1148796,20679592.4570481
73029727.0834597,20671450.3198731
72991724.8915447,20663295.4885033
73296201.5211146,20655107.2867289
73282900.4117725,20646867.7428733
73265576.2383513,20642376.984226
73244750.5127455,20638069.698469
73220853.322232,20633899.0042725
73194243.2185489,20629735.3593061
73165220.351957,20625541.2587935
73134037.847529,20621284.8641102
73100910.1543679,20616940.0972394
73066019.7671043,20612440.8158839
73029522.2238215,20607771.2414202
72991551.0781384,20602910.7412371
73296087.1666251,20597847.8561668
73282811.7171466,20592573.1867779
73265512.067696,20590896.5799023
73244709.9622542,20589258.917274
73220835.66831,20587620.8692552
73194247.8777059,20585859.9061787
73165246.8517551,20583945.1460962
73134085.8037503,20581851.2447235
73100979.2506546,20579558.1281202
73066109.741941,20577005.2927977
73029632.8588229,20574182.3811737
72991682.1887447,20571073.8425547
73296208.1433512,20567672.9485124
73282946.6731942,20563975.058055
73265660.7848884,20563794.7981367
73244872.2830518,20563576.8050897
73221011.4811743,20563285.6246536
73194437.1055853,20562802.4115584
73165449.4429325,20562099.7870234
73134301.7248961,20561155.7130945
73101208.4816837,20559953.2945703
73066352.2714521,20558435.1548631
73029888.6795391,20556593.8753688
72991951.2958224,20554416.6668915
73296433.748296,20551899.3801472
73283179.1923116,20549039.8077869
73265900.4955506,20549654.5259642
73245119.4325422,20550190.6013691
73221266.2906105,20550614.6892531
73194699.7720954,20550809.9874595
73165720.1419276,20550750.9556411
73134580.6131662,20550417.366144
73101495.6984529,20549794.0187295
73066647.9402225,20548825.1304684
73030192.9096467,20547504.821904
72992264.1834022,20545821.8007086
73296690.7070479,20543773.3184245
73283439.0641079,20541358.5195006
73266163.7811716,20542394.5503788
73245386.5601838,20543330.2184452
73221537.6285213,20544133.2955277
73194975.6383527,20544688.066329
73166000.8123095,20544970.0413169
73134866.3270983,20544959.9350645
73101786.6647874,20544643.4294984
73066944.3415678,20543965.5762427
73030494.9060133,20542921.3256611
72992571.9145251,20541500.1629578
73296941.24704,20539700.0766833
73283690.3765422,20537520.8944758
73266416.4349109,20538779.7062348
73245641.0365872,20539926.6032572
73221794.3378739,20540929.9593054
73195234.932106,20541674.6270448
73166262.9932653,20542136.6372538
73135131.6572134,20542297.215033
73102055.3712733,20542142.5351391
73067216.6219328,20541618.1266872
73030770.9323847,20540719.3615057
72992851.8373629,20539436.1211701
73297168.1131849,20537766.7932341
73283916.9543548,20535711.5885198
73266643.2786054,20537087.2540677
73245868.6132303,20538344.8501692
73222023.0442164,20539453.0616593
73195465.1070026,20540297.0689519
73166494.9275364,20540853.1974167
73135365.6015177,20541102.9363455
73102291.5426358,20541032.7226917
73067455.2087345,20540588.337281
73031012.098765,20539765.386045
72993095.7265486,20538553.9753407
73297365.250275,20536952.6972454
73284113.3356296,20534961.8556288
73266839.4070011,20536397.6539242
73246064.9129279,20537711.8403573
73222219.8757819,20538873.2049414
73195662.7787728,20539767.0431091
73166693.7048721,20540369.7828964
73135565.7139478,20540663.0217561
73102493.1895785,20540633.2993627
73067658.564251,20540226.5059813
73031217.3155193,20539438.3505973
72993302.9388429,20538259.0458023
73297532.4995247,20536687.2849789
73284279.7156179,20534723.5857201
73267005.3574141,20536183.797185
73246230.803007,20537520.3628407
73222386.0180189,20538702.2427719
73195829.4391904,20539614.9010439
73166861.1112883,20540234.9085118
73135734.0624214,20540543.993369
73102662.6496038,20540528.8148815
73067829.2829596,20540135.3801275
73031389.4212091,20539359.4979233
72993476.5437188,20538191.4734951
73297672.4859875,20536630.0842826
73284418.838515,20534675.9246347
73267143.9881326,20536144.4470789
73246369.2537273,20537488.5972727
73222524.5532393,20538677.3985959
73195968.284374,20539596.3837674
73167000.4598151,20540222.1765574
73135874.0810045,20540536.5533327
73102803.4826555,20540526.2171554
73067971.0561206,20540137.2213245
73031532.2443119,20539365.4105796
72993620.513085,20538201.1238773
73297788.5020408,20536643.1687279
73284534.068183,20534692.1664935
73267258.7433545,20536163.2037009
73246483.7967677,20537509.6153991
73222639.106369,20538700.4492621
73196083.037134,20539621.2691103
73167115.5748526,20540248.7186108
73135989.698621,20540564.5920798
73102919.7244694,20540555.6087249
73068088.0280258,20540167.8417683
73031650.0389615,20539397.1487255
72993739.2118158,20538233.8809018
73297884.123545,20536676.8563972
73284629.0123181,20534726.7057885
73267353.269193,20536198.2002064
73246578.1221367,20537544.9864988
73222733.415894,20538736.1223125
73196177.4882741,20539657.1879003
73167210.3027476,20540284.8348003
73136084.8198691,20540600.8642919
73103015.3401678,20540592.0017015
73068184.2262269,20540204.3301257
73031746.8967339,20539433.711529
72993836.7968415,20538270.501802
73297962.7245979,20536713.5226327
73284707.0452341,20534763.4074961
73267430.947719,20536234.6632217
73246655.6259921,20537581.1897038
73222810.8974096,20538772.0491374
73196255.0773716,20539692.8319343
73167288.1109401,20540320.1929899
73136162.9433776,20540635.936445
73103093.8624298,20540626.7900268
73068263.2199224,20540238.8425543
73031826.425486,20539467.9574179
72993916.9165324,20538304.4922214
73298027.2536735,20536747.2697154
73284771.1035386,20534796.9240409
73267494.7110323,20536267.7431632
73246719.2421112,20537613.833517
73222874.4916087,20538804.2596734
73196318.7564979,20539724.6191379
73167351.9667038,20540351.5683979
73136227.0549152,20540666.9128729
73103158.2983668,20540657.381276
73068328.0400396,20540269.0662266
73031891.6821175,20539497.8314478
72993982.6556483,20538334.035176
73298080.1989455,20536776.4985496
73284823.660883,20534825.8551438
73267547.024811,20536296.2126128
73246771.4337073,20537641.8465186
73222926.6639091,20538831.823032
73196370.9972569,20539751.7451727
73167404.351245,20540378.2704513
73136279.6482367,20540693.2050781
73103211.1568359,20540683.2783373
73068381.2127606,20540294.58575
73031945.2120808,20539522.9911086
72994036.5806188,20538358.852979
73298123.6288861,20536800.9941465
73284866.7720689,20534850.0484819
73267589.9356646,20536319.9756033
73246814.2437977,20537665.1894779
73222969.4576337,20538854.7571594
73196413.8466009,20539774.285759
73167447.3179978,20540400.4332169
73136322.7857189,20540715.00601
73103254.5112891,20540704.7335392
73068424.8244692,20540315.7133817
73031989.116314,20539543.8090869
72994080.8083598,20538379.379214
73298159.2486494,20536821.2461918
73284902.1300738,20534870.0435233
73267625.1290702,20536339.6091632
73246849.3542972,20537684.4705093
73223004.554472,20538873.6952904
73196448.9888392,20539792.8939461
73167482.5563319,20540418.7247433
73136358.1638961,20540732.9943554
73103290.067248,20540722.4322578
73068460.5912611,20540333.1376953
73032025.1228752,20539560.974
72994117.0801098,20538396.2997084
73298188.4608698,20536837.9369371
73284931.1275436,20534886.5188795
73267653.9914776,20536355.7836931
73246878.1486449,20537700.3517933
73223033.3375535,20538889.29145
73196477.8090951,20539808.2158188
73167511.4553416,20540433.7834225
73136387.17754,20540747.8010852
73103319.2266427,20540736.9983336
73068489.9235141,20540347.4757705
73032054.6517195,20539575.0965412
72994146.8263938,20538410.2191551
73298212.4176896,20536851.6654645
73284954.9082218,20534900.0684041
73267677.6613671,20536369.0842801
73246901.7626958,20537713.4097845
73223056.9423426,20538902.1136243
73196501.4443491,20539820.811176
73167535.1551603,20540446.1611662
73136410.9713493,20540759.9705362
73103343.1399616,20540748.9688497
73068513.9785741,20540359.2578178
73032078.8679841,20539586.7004276
72994171.2209612,20538421.6551618
73298232.0644095,20536862.9436518
73284974.4104795,20534911.1986173
73267697.0727584,20536380.0092349
73246921.1282846,20537724.1347461
73223076.3003262,20538912.6442128
73196520.8273072,20539831.1548291
73167554.591058,20540456.3254854
73136430.4843186,20540769.9632164
73103362.7509305,20540758.7976126
73068533.7057744,20540368.9312916
73032098.7273777,20539596.2271082
72994191.2265704,20538431.0435206
73298248.1763997,20536872.2019775
73284990.403994,20534920.3350202
73267712.9917502,20536388.9767715
73246937.0097101,20537732.9377663
73223092.1755107,20538921.2873558
73196536.7229687,20539839.644223
73167570.5301303,20540464.6673908
73136446.486592,20540778.1639687
73103378.8335678,20540766.8635679
73068549.8837274,20540376.8695481
73032115.0137367,20539604.044654
72994207.6328347,20538438.7473227
73298261.3895855,20536879.7988521
73285003.5200181,20534927.8316363
73267726.0466578,20536396.3346483
73246950.0338084,20537740.160487
73223105.1944889,20538928.3787394
73196549.758738,20539846.6093088
73167583.6014983,20540471.511326
73136459.6097886,20540784.8919609
73103392.0226678,20540773.4808413
73068563.1509925,20540383.3819342
73032128.369902,20539610.4578938
72994221.0873307,20538445.0671391
73298272.225502,20536886.0308439
73285014.2762534,20534933.9812813
73267736.7527718,20536402.3703974
73246960.7146557,20537746.0852859
73223115.8711367,20538934.1957273
73196560.4491552,20539852.3226248
73167594.3211087,20540477.1251973
73136470.3719019,20540790.4106642
73103402.8388268,20540778.908666
73068574.0312527,20540388.7236678
73032139.3230672,20539615.7182491
72994232.1211347,20538450.2508138
73298281.11186,20536891.142434
73285023.097266,20534939.025283
73267745.5326808,20536407.3209416
73246969.4738436,20537750.944792
73223124.6268805,20538938.9667729
73196569.2161909,20539857.0086073
73167603.1120851,20540481.7295865
73136479.1977342,20540794.9369697
73103411.7089808,20540783.3604081
73068582.9539748,20540393.1047751
73032148.3055772,20539620.0325886
72994241.169775,20538454.5022401
73298288.3994201,20536895.3347181
73285030.3312376,20534943.1621141
73267752.7329439,20536411.3811066
73246976.6571139,20537754.9302765
73223131.8073263,20538942.8796923
73196576.4058971,20539860.8517493
73167610.3214247,20540485.5057976
73136486.4356584,20540798.6491295
73103418.9832525,20540787.0114046
73068590.2713568,20540396.697831
73032155.6719903,20539623.5708763
72994248.5904204,20538457.9889215
73298294.3758349,20536898.7728865
73285036.2637055,20534946.5547959
73267758.6377682,20536414.710906
73246982.5480026,20537758.1988228
73223137.6958989,20538946.0887207
73196582.302064,20539864.0035466
73167616.2336927,20540488.6026988
73136492.3713683,20540801.6934965
73103424.9487705,20540790.0056063
73068596.2722289,20540399.6445109
73032161.713072,20539626.4726361
72994254.6759772,20538460.8483549
73298299.2770028,20536901.5925307
73285041.1288333,20534949.3371328
73267763.480226,20536417.4416703
73246987.3790322,20537760.8793507
73223142.5250292,20538948.7204356
73196587.1374223,20539866.588324
73167621.0822553,20540491.1424539
73136497.2391554,20540804.1901665
73103429.8410027,20540792.4611341
73068601.1934545,20540402.0610644
73032166.667273,20539628.8523494
72994259.6666517,20538463.1933549
73298303.296379,20536903.9048983
73285045.1186537,20534951.6189038
73267767.4514552,20536419.6811458
73246991.3408894,20537763.0776267
73223146.4853287,20538950.8786796
73196591.1028295,20539868.7080741
73167625.0584912,20540493.2252808
73136501.231157,20540806.2376589
73103433.8530516,20540794.4748856
73068605.2292805,20540404.0428528
73032170.7301417,20539630.8039249
72994263.7594317,20538465.1164619
73298306.5926123,20536905.8012434
73285048.3906488,20534953.4901564
73267770.708204,20536421.517712
73246994.5899524,20537764.8804053
73223149.7331145,20538952.6486281
73196594.354804,20539870.446454
73167628.3193462,20540494.9333801
192833876,91446217.3333333
71516764.4901774,67036775.818293
72194711.3353295,65817197.7248286
72181926.5563006,64639717.6732138
72163428.9829573,63503480.8826326
72140008.5159444,62407282.1877653
72112324.875668,61349821.9067887
72080930.1203041,60329800.3542753
72046288.4381801,59345940.1527513
72008792.4396342,58397003.684936
71968776.0516348,57481784.5373031
71926524.9309352,56599122.9738865
71882284.5472416,55747906.3434736
72436026.0674701,54927056.3866551
72432667.243932,54135525.9031012
72422748.6221305,53372302.7651577
72407245.5515081,52643939.9569478
72386952.7870077,51941746.9595823
72362522.7967783,51264750.8242071
72334499.7652058,50612019.7831365
72303339.2692695,49982648.3397682
72269425.4043872,49375773.5936902
72233083.9848674,48790567.4568878
72194592.9968853,48226229.8654735
72154190.7652465,47681998.5914794
72642896.8103911,47157135.3070922
72638488.702589,46650931.6558718
72628138.6028611,46169370.2812007
72612720.4922605,45705548.1139348
72592946.9090162,45258775.219255
72569407.0532158,44828398.9604044
72542591.0266334,44413782.3096222
72512909.6953877,44014327.9646935
72480709.6773437,43629457.9086701
72446285.2897827,43258605.501838
72409887.7781145,42901087.0172981
72371730.4669421,42556401.9013004
72810468.8673963,42224061.1103858
72804874.8720716,41903606.8590804
72793866.8187402,41600489.6806849
72778230.2007882,41308771.8094645
72758607.0566592,41027989.1347399
72735529.3851533,40757711.0372492
72709440.4807114,40497517.2305444
72680712.4796298,40247013.5389963
72649659.7435167,40005824.1696607
72616549.4121038,39773448.2951465
72581608.0275433,39549543.6654208
72545031.0122932,39333765.1041965
72945508.5065253,39125794.058403
72938913.5431929,38925329.0601274
72927317.6316591,38737391.2958931
72911437.0217777,38556726.806615
72891858.552596,38383022.068452
72869069.168223,38215980.6420282
72843475.3079154,38055320.154638
72815418.5463843,37900779.072644
72785187.7040107,37752104.285481
72753028.4324677,37608934.6185481
72719149.3021614,37471042.8653926
72683730.2268448,37338198.4452329
73054605.0131946,37210193.4013452
73047184.0250948,37086831.3537817
73035084.4200513,36972788.9353384
73018968.5302669,36863324.5616113
72999380.0683733,36758222.9737037
72976770.7877928,36657278.5713836
72951518.2560247,36560302.764215
72923940.0813739,36467117.506621
72894305.1062331,36377557.8375267
72862842.094414,36291345.17651
72829745.6139033,36208332.339402
72795183.3804322,36128362.9947975
73142931.6245023,36051304.0633362
73134826.5103495,35977026.9790643
73122296.300934,35909930.5823935
73105961.0296664,35845665.4477772
73086330.4483199,35784075.833495
73063828.6662296,35725017.3375077
73038810.5070996,35668361.273104
73011574.7117099,35613988.1519841
72982374.3381883,35561781.2885282
72951424.9171252,35511530.9541026
72918909.820364,35463135.9150284
72884987.2204971,35416491.3875587
73214531.7622221,35371509.2225654
73205859.8510048,35328107.3438718
73192963.632856,35290460.4077244
73176429.7320413,35254513.8616839
